note_id,student_id,matiere_id,semestre_id,type_evaluation,note,coefficient,date_examen,group_id,note_ponderee
NOT005418,STU00684,MAT0023,3,TP,6.07,2,2024-05-16,29,12.14
NOT005419,STU00684,MAT0029,2,EXAMEN,10.29,3,2023-05-17,29,30.869999
NOT005420,STU00685,MAT0020,1,PROJET,8.46,3,2023-05-16,28,25.380001
NOT005421,STU00685,MAT0019,1,PROJET,12.1,1,2023-04-16,28,12.1
NOT005422,STU00685,MAT0024,3,CC,8.43,3,2023-05-17,28,25.29
NOT005423,STU00685,MAT0032,1,TP,14.78,2,2024-04-16,28,29.56
NOT005424,STU00685,MAT0016,4,EXAMEN,11.73,3,2024-04-15,28,35.19
NOT005425,STU00685,MAT0013,1,CC,11.47,2,2024-05-17,28,22.94
NOT005426,STU00685,MAT0013,2,PROJET,13.97,1,2024-04-15,28,13.97
NOT005427,STU00685,MAT0019,1,EXAMEN,14.89,3,2024-05-16,28,44.670002
NOT005428,STU00686,MAT0005,2,CC,11.94,2,2023-05-17,29,23.88
NOT005429,STU00686,MAT0024,2,PROJET,9.69,2,2024-04-15,29,19.38
NOT005430,STU00686,MAT0014,4,EXAMEN,6.68,1,2024-04-15,29,6.68
NOT005431,STU00686,MAT0020,3,PROJET,9.94,2,2024-05-17,29,19.88
NOT005432,STU00686,MAT0031,1,CC,10.15,2,2024-04-16,29,20.3
NOT005433,STU00686,MAT0018,1,TP,12.32,3,2024-04-15,29,36.96
NOT005434,STU00686,MAT0011,4,PROJET,10.96,2,2023-05-17,29,21.92
NOT005435,STU00686,MAT0004,2,EXAMEN,14.06,3,2024-05-17,29,42.18
NOT005436,STU00687,MAT0016,1,PROJET,10.16,2,2023-04-16,28,20.32
NOT005437,STU00687,MAT0015,2,EXAMEN,11.83,2,2024-04-16,28,23.66
NOT005438,STU00687,MAT0024,4,PROJET,15.55,3,2024-05-16,28,46.65
NOT005439,STU00687,MAT0019,3,TP,13.03,2,2024-04-15,28,26.06
NOT005440,STU00687,MAT0027,3,CC,11.82,3,2024-04-16,28,35.46
NOT005441,STU00687,MAT0005,4,TP,10.19,2,2023-04-16,28,20.38
NOT005442,STU00688,MAT0032,2,CC,10.1,1,2024-04-16,29,10.1
NOT005443,STU00688,MAT0016,4,CC,9.45,3,2024-05-17,29,28.349998
NOT005444,STU00688,MAT0028,1,CC,10.38,2,2023-04-15,29,20.76
NOT005445,STU00688,MAT0008,4,TP,14.27,3,2023-04-15,29,42.81
NOT005446,STU00688,MAT0025,3,TP,11.33,2,2023-05-16,29,22.66
NOT005447,STU00688,MAT0025,1,CC,7.95,2,2023-04-16,29,15.9
NOT005448,STU00688,MAT0028,4,CC,17.3,1,2023-04-15,29,17.3
NOT005449,STU00688,MAT0014,4,TP,12.96,2,2024-04-16,29,25.92
NOT005450,STU00688,MAT0003,2,PROJET,7.78,2,2024-04-15,29,15.56
NOT005451,STU00689,MAT0015,2,CC,10.67,1,2024-04-16,28,10.67
NOT005452,STU00689,MAT0015,2,EXAMEN,12.33,1,2024-05-17,28,12.33
NOT005453,STU00689,MAT0023,2,EXAMEN,17.11,3,2024-05-16,28,51.33
NOT005454,STU00689,MAT0006,1,EXAMEN,8.68,1,2023-04-15,28,8.68
NOT005455,STU00689,MAT0011,3,CC,14.93,2,2024-04-15,28,29.86
NOT005456,STU00689,MAT0012,1,PROJET,16.2,2,2023-04-15,28,32.4
NOT005457,STU00689,MAT0013,3,PROJET,10.11,2,2024-05-16,28,20.22
NOT005458,STU00689,MAT0024,4,PROJET,11.17,3,2023-05-17,28,33.510002
NOT005459,STU00689,MAT0017,3,TP,8.89,1,2024-05-17,28,8.89
NOT005460,STU00689,MAT0010,3,TP,11.39,3,2023-05-16,28,34.170002
NOT005461,STU00690,MAT0020,4,EXAMEN,11.89,3,2024-04-16,29,35.670002
NOT005462,STU00690,MAT0025,2,PROJET,13.98,1,2023-05-16,29,13.98
NOT005463,STU00690,MAT0027,2,TP,15.27,2,2024-04-15,29,30.54
NOT005464,STU00690,MAT0005,2,PROJET,9.76,2,2023-05-17,29,19.52
NOT005465,STU00690,MAT0005,4,EXAMEN,6.1,2,2024-05-16,29,12.2
NOT005466,STU00690,MAT0034,2,PROJET,11.94,1,2024-04-16,29,11.94
NOT005467,STU00690,MAT0023,4,PROJET,12.88,2,2023-05-16,29,25.76
NOT005468,STU00690,MAT0033,1,EXAMEN,12.75,1,2023-05-17,29,12.75
NOT005469,STU00691,MAT0014,1,TP,11.02,2,2024-04-16,28,22.04
NOT005470,STU00691,MAT0004,2,CC,12.37,1,2024-05-16,28,12.37
NOT005471,STU00691,MAT0017,3,TP,16.55,2,2023-05-17,28,33.1
NOT005472,STU00691,MAT0020,1,TP,13.15,2,2023-04-15,28,26.3
NOT005473,STU00691,MAT0001,3,PROJET,10.88,2,2023-04-15,28,21.76
NOT005474,STU00691,MAT0023,1,TP,10.5,2,2023-05-16,28,21.0
NOT005475,STU00691,MAT0004,1,PROJET,11.49,2,2023-04-16,28,22.98
NOT005476,STU00692,MAT0024,4,PROJET,16.91,2,2024-04-16,29,33.82
NOT005477,STU00692,MAT0030,4,TP,11.45,1,2024-05-16,29,11.45
NOT005478,STU00692,MAT0027,3,PROJET,11.94,2,2024-05-17,29,23.88
NOT005479,STU00692,MAT0019,1,TP,10.55,2,2024-05-16,29,21.1
NOT005480,STU00692,MAT0025,3,EXAMEN,15.3,3,2023-05-17,29,45.9
NOT005481,STU00692,MAT0032,4,CC,17.88,1,2023-05-16,29,17.88
NOT005482,STU00692,MAT0011,3,TP,13.35,2,2023-05-17,29,26.7
NOT005483,STU00692,MAT0033,1,CC,12.25,3,2024-05-16,29,36.75
NOT005484,STU00692,MAT0023,4,EXAMEN,12.11,2,2023-05-16,29,24.22
NOT005485,STU00692,MAT0024,3,TP,4.85,1,2024-05-17,29,4.85
NOT005486,STU00693,MAT0028,4,PROJET,14.24,2,2023-05-16,28,28.48
NOT005487,STU00693,MAT0004,1,CC,12.4,1,2024-04-16,28,12.4
NOT005488,STU00693,MAT0025,3,EXAMEN,13.29,3,2024-05-16,28,39.87
NOT005489,STU00693,MAT0032,4,TP,9.87,2,2024-05-16,28,19.74
NOT005490,STU00693,MAT0032,1,PROJET,10.85,1,2024-05-17,28,10.85
NOT005491,STU00693,MAT0033,2,EXAMEN,10.77,2,2024-04-16,28,21.54
NOT005492,STU00693,MAT0009,3,EXAMEN,15.06,2,2023-04-15,28,30.12
NOT005493,STU00694,MAT0011,3,PROJET,10.86,1,2024-05-17,29,10.86
NOT005494,STU00694,MAT0021,3,PROJET,18.25,3,2023-05-17,29,54.75
NOT005495,STU00694,MAT0018,4,EXAMEN,13.29,3,2023-04-16,29,39.87
NOT005496,STU00694,MAT0012,3,EXAMEN,8.17,2,2024-04-16,29,16.34
NOT005497,STU00694,MAT0020,3,PROJET,11.61,2,2023-05-17,29,23.22
NOT005498,STU00694,MAT0027,2,EXAMEN,10.04,2,2023-04-15,29,20.08
NOT005499,STU00694,MAT0022,1,PROJET,5.42,2,2023-05-17,29,10.84
NOT005500,STU00695,MAT0033,1,CC,16.8,1,2024-04-16,28,16.8
NOT005501,STU00695,MAT0026,4,PROJET,14.11,3,2023-04-16,28,42.329998
NOT005502,STU00695,MAT0032,4,CC,13.6,2,2024-05-17,28,27.2
NOT005503,STU00695,MAT0013,4,CC,12.5,3,2023-05-16,28,37.5
NOT005504,STU00695,MAT0009,4,EXAMEN,7.85,3,2024-05-16,28,23.55
NOT005505,STU00695,MAT0025,1,PROJET,10.55,1,2024-05-16,28,10.55
NOT005506,STU00695,MAT0002,1,TP,14.53,3,2023-04-15,28,43.59
NOT005507,STU00695,MAT0007,1,TP,8.85,3,2024-04-16,28,26.550001
NOT005508,STU00696,MAT0022,4,CC,4.4,2,2024-05-17,29,8.8
NOT005509,STU00696,MAT0022,2,PROJET,11.32,2,2024-05-16,29,22.64
NOT005510,STU00696,MAT0016,2,EXAMEN,11.57,1,2024-05-17,29,11.57
NOT005511,STU00696,MAT0006,4,CC,12.41,1,2024-04-15,29,12.41
NOT005512,STU00696,MAT0014,2,PROJET,14.19,3,2023-05-16,29,42.57
NOT005513,STU00696,MAT0019,1,EXAMEN,13.91,3,2023-05-17,29,41.73
NOT005514,STU00696,MAT0011,4,CC,12.78,2,2023-05-16,29,25.56
NOT005515,STU00697,MAT0012,3,PROJET,15.59,2,2023-04-16,28,31.18
NOT005516,STU00697,MAT0012,4,CC,7.44,1,2024-05-16,28,7.44
NOT005517,STU00697,MAT0031,3,PROJET,13.51,1,2023-05-17,28,13.51
NOT005518,STU00697,MAT0026,1,PROJET,13.88,2,2024-04-16,28,27.76
NOT005519,STU00697,MAT0016,1,CC,8.28,2,2023-05-17,28,16.56
NOT005520,STU00697,MAT0009,4,PROJET,7.49,1,2024-04-15,28,7.49
NOT005521,STU00698,MAT0012,2,PROJET,9.76,3,2023-05-16,29,29.28
NOT005522,STU00698,MAT0013,3,CC,10.02,1,2024-04-16,29,10.02
NOT005523,STU00698,MAT0007,3,TP,14.26,3,2023-05-17,29,42.78
NOT005524,STU00698,MAT0027,3,PROJET,10.16,1,2023-04-16,29,10.16
NOT005525,STU00698,MAT0016,4,PROJET,9.43,1,2024-05-16,29,9.43
NOT005526,STU00698,MAT0008,1,CC,10.17,1,2024-04-16,29,10.17
NOT005527,STU00698,MAT0023,4,EXAMEN,15.36,2,2024-05-16,29,30.72
NOT005528,STU00698,MAT0017,4,EXAMEN,12.04,1,2024-05-17,29,12.04
NOT005529,STU00698,MAT0005,4,CC,11.46,2,2024-04-15,29,22.92
NOT005530,STU00699,MAT0035,3,PROJET,11.67,3,2023-04-15,28,35.010002
NOT005531,STU00699,MAT0023,4,PROJET,15.88,3,2023-05-17,28,47.64
NOT005532,STU00699,MAT0034,3,CC,9.75,3,2023-05-16,28,29.25
NOT005533,STU00699,MAT0027,2,TP,15.95,2,2024-05-16,28,31.9
NOT005534,STU00699,MAT0011,4,TP,12.63,2,2024-05-16,28,25.26
NOT005535,STU00699,MAT0005,2,PROJET,11.52,1,2024-05-17,28,11.52
NOT005536,STU00699,MAT0006,2,CC,19.5,2,2023-05-17,28,39.0
NOT005537,STU00700,MAT0035,3,PROJET,8.83,2,2023-04-16,29,17.66
NOT005538,STU00700,MAT0035,4,EXAMEN,10.94,3,2023-04-16,29,32.82
NOT005539,STU00700,MAT0005,1,PROJET,8.3,2,2023-05-17,29,16.6
NOT005540,STU00700,MAT0017,4,PROJET,14.86,3,2024-05-17,29,44.579998
NOT005541,STU00700,MAT0011,2,EXAMEN,17.07,3,2023-04-15,29,51.21
NOT005542,STU00700,MAT0027,1,EXAMEN,17.01,2,2024-05-16,29,34.02
NOT005543,STU00701,MAT0011,2,PROJET,15.67,3,2024-04-15,28,47.010002
NOT005544,STU00701,MAT0022,3,TP,11.41,1,2024-04-15,28,11.41
NOT005545,STU00701,MAT0001,3,EXAMEN,10.9,2,2023-05-17,28,21.8
NOT005546,STU00701,MAT0007,4,TP,6.99,1,2024-05-17,28,6.99
NOT005547,STU00701,MAT0008,4,PROJET,18.11,2,2024-05-16,28,36.22
NOT005548,STU00701,MAT0006,4,TP,13.41,2,2024-05-16,28,26.82
NOT005549,STU00702,MAT0001,4,CC,10.52,3,2024-04-15,29,31.560001
NOT005550,STU00702,MAT0008,1,EXAMEN,15.98,3,2023-04-15,29,47.94
NOT005551,STU00702,MAT0017,1,TP,9.08,2,2023-04-15,29,18.16
NOT005552,STU00702,MAT0027,3,PROJET,13.22,2,2023-04-15,29,26.44
NOT005553,STU00702,MAT0032,4,CC,11.48,2,2024-04-16,29,22.96
NOT005554,STU00702,MAT0034,4,CC,13.92,2,2024-04-15,29,27.84
NOT005555,STU00702,MAT0025,4,PROJET,11.81,3,2023-05-17,29,35.43
NOT005556,STU00702,MAT0018,3,TP,7.65,3,2023-04-15,29,22.95
NOT005557,STU00702,MAT0014,4,PROJET,12.23,3,2023-04-15,29,36.69
NOT005558,STU00702,MAT0013,2,EXAMEN,15.15,3,2024-05-17,29,45.449997
NOT005559,STU00703,MAT0002,4,PROJET,11.91,2,2023-05-17,28,23.82
NOT005560,STU00703,MAT0022,2,PROJET,14.33,1,2024-04-15,28,14.33
NOT005561,STU00703,MAT0001,3,EXAMEN,8.86,2,2024-04-16,28,17.72
NOT005562,STU00703,MAT0005,3,EXAMEN,11.92,2,2023-05-17,28,23.84
NOT005563,STU00703,MAT0003,1,PROJET,10.13,3,2024-05-16,28,30.39
NOT005564,STU00703,MAT0008,2,PROJET,14.24,1,2024-04-15,28,14.24
NOT005565,STU00703,MAT0013,2,EXAMEN,12.09,2,2023-05-16,28,24.18
NOT005566,STU00704,MAT0015,1,PROJET,14.07,2,2024-05-17,29,28.14
NOT005567,STU00704,MAT0024,4,TP,15.26,1,2024-04-15,29,15.26
NOT005568,STU00704,MAT0017,2,PROJET,14.07,2,2024-04-15,29,28.14
NOT005569,STU00704,MAT0033,2,TP,12.82,3,2023-05-17,29,38.46
NOT005570,STU00704,MAT0009,1,EXAMEN,9.01,3,2024-04-15,29,27.03
NOT005571,STU00704,MAT0006,3,CC,11.99,2,2023-04-15,29,23.98
NOT005572,STU00704,MAT0014,1,TP,10.4,1,2024-04-16,29,10.4
NOT005573,STU00704,MAT0029,2,PROJET,10.97,2,2023-04-15,29,21.94
NOT005574,STU00704,MAT0012,4,PROJET,10.88,3,2024-05-16,29,32.64
NOT005575,STU00705,MAT0012,3,EXAMEN,9.06,2,2024-05-17,28,18.12
NOT005576,STU00705,MAT0032,4,PROJET,6.13,3,2024-04-15,28,18.39
NOT005577,STU00705,MAT0033,3,TP,10.0,1,2024-04-15,28,10.0
NOT005578,STU00705,MAT0028,1,PROJET,12.58,3,2023-04-15,28,37.739998
NOT005579,STU00705,MAT0014,3,PROJET,7.96,3,2024-04-16,28,23.880001
NOT005580,STU00705,MAT0015,2,TP,12.05,2,2024-05-16,28,24.1
NOT005581,STU00705,MAT0017,1,EXAMEN,17.7,2,2023-05-17,28,35.4
NOT005582,STU00705,MAT0016,1,EXAMEN,15.07,2,2024-04-15,28,30.14
NOT005583,STU00705,MAT0026,3,CC,16.93,2,2023-04-15,28,33.86
NOT005584,STU00705,MAT0007,4,CC,13.17,2,2024-05-16,28,26.34
NOT005585,STU00706,MAT0010,2,TP,15.5,2,2024-05-17,29,31.0
NOT005586,STU00706,MAT0004,2,EXAMEN,9.83,3,2023-05-17,29,29.49
NOT005587,STU00706,MAT0022,4,EXAMEN,10.07,3,2023-04-16,29,30.21
NOT005588,STU00706,MAT0022,3,TP,3.78,2,2024-04-16,29,7.56
NOT005589,STU00706,MAT0033,3,TP,15.56,1,2024-05-17,29,15.56
NOT005590,STU00706,MAT0019,4,CC,16.62,2,2023-04-15,29,33.24
NOT005591,STU00706,MAT0008,1,EXAMEN,10.34,1,2024-04-16,29,10.34
NOT005592,STU00706,MAT0004,4,PROJET,11.24,2,2023-05-17,29,22.48
NOT005593,STU00706,MAT0013,2,CC,9.74,2,2023-04-16,29,19.48
NOT005594,STU00706,MAT0001,1,PROJET,13.15,2,2023-05-16,29,26.3
NOT005595,STU00707,MAT0022,2,EXAMEN,15.37,2,2023-04-15,28,30.74
NOT005596,STU00707,MAT0001,1,CC,6.77,3,2023-05-17,28,20.31
NOT005597,STU00707,MAT0033,1,EXAMEN,13.23,2,2023-04-16,28,26.46
NOT005598,STU00707,MAT0022,1,PROJET,11.17,2,2024-05-17,28,22.34
NOT005599,STU00707,MAT0008,2,EXAMEN,12.34,2,2024-05-17,28,24.68
NOT005600,STU00707,MAT0001,1,CC,13.38,1,2023-05-16,28,13.38
NOT005601,STU00707,MAT0011,1,CC,11.44,1,2024-04-15,28,11.44
NOT005602,STU00707,MAT0006,1,CC,11.69,3,2023-04-16,28,35.07
NOT005603,STU00708,MAT0016,4,PROJET,11.36,3,2024-05-17,29,34.079998
NOT005604,STU00708,MAT0001,2,EXAMEN,14.91,1,2024-04-16,29,14.91
NOT005605,STU00708,MAT0013,4,TP,13.26,2,2023-04-16,29,26.52
NOT005606,STU00708,MAT0023,4,TP,12.66,2,2023-04-15,29,25.32
NOT005607,STU00708,MAT0002,1,TP,8.19,1,2023-05-16,29,8.19
NOT005608,STU00708,MAT0009,2,TP,10.86,2,2024-04-15,29,21.72
NOT005609,STU00708,MAT0022,2,EXAMEN,14.7,3,2023-04-15,29,44.1
NOT005610,STU00708,MAT0025,2,TP,12.11,1,2023-05-17,29,12.11
NOT005611,STU00708,MAT0023,1,PROJET,13.98,1,2023-04-16,29,13.98
NOT005612,STU00708,MAT0001,4,CC,17.3,2,2023-04-15,29,34.6
NOT005613,STU00709,MAT0010,3,EXAMEN,15.12,1,2023-04-16,28,15.12
NOT005614,STU00709,MAT0030,1,PROJET,12.28,2,2023-05-16,28,24.56
NOT005615,STU00709,MAT0014,2,TP,10.47,2,2024-04-15,28,20.94
NOT005616,STU00709,MAT0008,2,CC,4.34,3,2023-05-16,28,13.02
NOT005617,STU00709,MAT0009,3,CC,11.49,3,2023-05-16,28,34.47
NOT005618,STU00709,MAT0023,2,TP,11.02,3,2023-05-17,28,33.06
NOT005619,STU00709,MAT0010,2,PROJET,13.17,2,2023-04-16,28,26.34
NOT005620,STU00709,MAT0008,3,TP,11.54,3,2023-04-16,28,34.62
NOT005621,STU00709,MAT0018,1,TP,11.04,2,2023-05-16,28,22.08
NOT005622,STU00710,MAT0032,2,PROJET,6.66,3,2023-05-16,29,19.98
NOT005623,STU00710,MAT0010,1,TP,9.18,2,2024-04-15,29,18.36
NOT005624,STU00710,MAT0010,1,TP,13.43,1,2023-05-16,29,13.43
NOT005625,STU00710,MAT0009,3,EXAMEN,17.15,1,2023-04-15,29,17.15
NOT005626,STU00710,MAT0007,1,TP,11.71,2,2024-05-17,29,23.42
NOT005627,STU00710,MAT0028,4,EXAMEN,12.98,2,2024-05-17,29,25.96
NOT005628,STU00710,MAT0007,4,TP,14.86,1,2024-05-17,29,14.86
NOT005629,STU00710,MAT0009,2,TP,9.57,3,2023-04-15,29,28.71
NOT005630,STU00710,MAT0006,2,EXAMEN,13.1,1,2024-04-16,29,13.1
NOT005631,STU00710,MAT0033,1,TP,9.78,2,2023-04-15,29,19.56
NOT005632,STU00711,MAT0030,2,EXAMEN,14.59,2,2024-05-17,28,29.18
NOT005633,STU00711,MAT0009,4,EXAMEN,12.45,1,2024-04-16,28,12.45
NOT005634,STU00711,MAT0035,1,EXAMEN,12.9,2,2023-05-17,28,25.8
NOT005635,STU00711,MAT0023,3,CC,9.65,1,2023-04-16,28,9.65
NOT005636,STU00711,MAT0011,3,PROJET,14.12,1,2023-05-16,28,14.12
NOT005637,STU00711,MAT0024,1,TP,18.25,2,2024-04-16,28,36.5
NOT005638,STU00711,MAT0019,1,EXAMEN,8.98,3,2023-04-16,28,26.939999
NOT005639,STU00711,MAT0014,3,TP,10.98,1,2024-04-15,28,10.98
NOT005640,STU00711,MAT0017,1,PROJET,12.69,1,2024-04-15,28,12.69
NOT005641,STU00711,MAT0005,1,PROJET,14.36,2,2023-04-16,28,28.72
NOT005642,STU00712,MAT0006,3,CC,10.32,1,2023-05-17,29,10.32
NOT005643,STU00712,MAT0028,2,TP,3.5,2,2024-04-15,29,7.0
NOT005644,STU00712,MAT0024,4,EXAMEN,16.08,3,2024-05-17,29,48.239998
NOT005645,STU00712,MAT0011,1,TP,14.28,1,2023-05-17,29,14.28
NOT005646,STU00712,MAT0032,3,EXAMEN,6.77,2,2023-04-15,29,13.54
NOT005647,STU00712,MAT0007,3,TP,10.18,1,2024-04-16,29,10.18
NOT005648,STU00712,MAT0016,1,TP,16.7,3,2024-05-17,29,50.100002
NOT005649,STU00713,MAT0024,1,EXAMEN,16.34,2,2024-04-15,28,32.68
NOT005650,STU00713,MAT0025,4,EXAMEN,14.82,3,2024-04-16,28,44.46
NOT005651,STU00713,MAT0009,4,PROJET,11.47,3,2023-05-17,28,34.41
NOT005652,STU00713,MAT0022,3,PROJET,12.25,2,2024-04-16,28,24.5
NOT005653,STU00713,MAT0010,1,TP,11.61,2,2024-04-16,28,23.22
NOT005654,STU00713,MAT0031,3,PROJET,15.38,2,2023-04-16,28,30.76
NOT005655,STU00713,MAT0019,3,TP,9.37,2,2023-05-17,28,18.74
NOT005656,STU00713,MAT0017,3,PROJET,9.58,1,2024-05-16,28,9.58
NOT005657,STU00713,MAT0022,1,EXAMEN,15.03,3,2024-05-17,28,45.09
NOT005658,STU00714,MAT0032,2,CC,11.87,3,2023-05-16,29,35.61
NOT005659,STU00714,MAT0025,1,PROJET,16.14,1,2024-05-17,29,16.14
NOT005660,STU00714,MAT0023,1,CC,9.99,3,2024-05-17,29,29.97
NOT005661,STU00714,MAT0027,4,TP,11.84,3,2024-05-17,29,35.52
NOT005662,STU00714,MAT0013,2,EXAMEN,9.23,1,2023-04-16,29,9.23
NOT005663,STU00714,MAT0005,1,PROJET,12.02,2,2023-04-15,29,24.04
NOT005664,STU00714,MAT0018,1,EXAMEN,7.56,3,2024-04-15,29,22.68
NOT005665,STU00714,MAT0014,4,EXAMEN,10.54,3,2023-05-16,29,31.619999
NOT005666,STU00714,MAT0002,2,TP,7.69,2,2024-04-15,29,15.38
NOT005667,STU00714,MAT0031,3,CC,14.08,3,2023-05-17,29,42.239998
NOT005668,STU00715,MAT0013,2,TP,14.15,2,2024-05-17,28,28.3
NOT005669,STU00715,MAT0027,1,PROJET,6.81,2,2024-04-16,28,13.62
NOT005670,STU00715,MAT0010,1,TP,16.0,3,2023-05-16,28,48.0
NOT005671,STU00715,MAT0007,1,CC,19.49,2,2024-05-17,28,38.98
NOT005672,STU00715,MAT0017,1,PROJET,12.14,2,2024-04-16,28,24.28
NOT005673,STU00715,MAT0006,4,PROJET,10.08,3,2023-05-17,28,30.24
NOT005674,STU00715,MAT0030,3,EXAMEN,20.0,2,2024-05-16,28,40.0
NOT005675,STU00715,MAT0025,3,CC,8.04,2,2024-04-15,28,16.08
NOT005676,STU00715,MAT0008,1,TP,12.06,1,2023-04-15,28,12.06
NOT005677,STU00715,MAT0008,4,EXAMEN,12.54,2,2023-04-15,28,25.08
NOT005678,STU00716,MAT0029,3,PROJET,16.04,2,2023-05-17,29,32.08
NOT005679,STU00716,MAT0018,3,CC,13.08,3,2023-05-16,29,39.239998
NOT005680,STU00716,MAT0034,4,TP,10.5,2,2023-04-16,29,21.0
NOT005681,STU00716,MAT0009,4,TP,9.15,2,2023-05-16,29,18.3
NOT005682,STU00716,MAT0014,3,CC,10.97,1,2023-05-16,29,10.97
NOT005683,STU00716,MAT0012,4,TP,8.98,2,2024-05-16,29,17.96
NOT005684,STU00717,MAT0033,3,EXAMEN,12.14,2,2023-04-16,28,24.28
NOT005685,STU00717,MAT0031,4,PROJET,10.31,3,2023-04-15,28,30.93
NOT005686,STU00717,MAT0023,2,EXAMEN,7.52,1,2023-05-16,28,7.52
NOT005687,STU00717,MAT0006,3,CC,15.77,3,2024-04-15,28,47.31
NOT005688,STU00717,MAT0031,4,PROJET,10.51,3,2023-04-15,28,31.53
NOT005689,STU00717,MAT0001,4,EXAMEN,8.2,2,2024-05-16,28,16.4
NOT005690,STU00717,MAT0031,2,EXAMEN,11.5,3,2024-05-17,28,34.5
NOT005691,STU00717,MAT0021,3,CC,12.21,1,2023-05-16,28,12.21
NOT005692,STU00717,MAT0023,2,EXAMEN,6.76,2,2024-04-16,28,13.52
NOT005693,STU00717,MAT0017,3,EXAMEN,12.99,3,2023-05-17,28,38.97
NOT005694,STU00718,MAT0005,1,PROJET,8.86,1,2023-04-15,29,8.86
NOT005695,STU00718,MAT0001,4,CC,17.13,3,2024-05-16,29,51.39
NOT005696,STU00718,MAT0023,4,PROJET,13.57,1,2024-05-16,29,13.57
NOT005697,STU00718,MAT0032,3,CC,10.8,2,2024-05-16,29,21.6
NOT005698,STU00718,MAT0012,4,PROJET,9.76,2,2024-05-17,29,19.52
NOT005699,STU00718,MAT0009,1,EXAMEN,11.69,2,2024-04-15,29,23.38
NOT005700,STU00718,MAT0019,2,PROJET,13.84,3,2023-05-16,29,41.52
NOT005701,STU00719,MAT0017,2,TP,11.92,2,2024-05-16,28,23.84
NOT005702,STU00719,MAT0014,4,EXAMEN,11.35,1,2024-05-17,28,11.35
NOT005703,STU00719,MAT0032,1,TP,12.18,2,2023-05-17,28,24.36
NOT005704,STU00719,MAT0026,2,CC,10.19,2,2023-04-15,28,20.38
NOT005705,STU00719,MAT0019,4,EXAMEN,10.97,3,2024-05-16,28,32.91
NOT005706,STU00719,MAT0024,4,CC,5.74,3,2024-05-17,28,17.22
NOT005707,STU00719,MAT0009,4,TP,14.92,2,2023-04-16,28,29.84
NOT005708,STU00720,MAT0010,4,TP,12.9,2,2024-04-16,29,25.8
NOT005709,STU00720,MAT0022,2,EXAMEN,9.68,3,2023-05-16,29,29.04
NOT005710,STU00720,MAT0013,1,PROJET,17.7,3,2024-05-16,29,53.100002
NOT005711,STU00720,MAT0031,4,EXAMEN,12.26,2,2024-04-16,29,24.52
NOT005712,STU00720,MAT0018,4,TP,8.89,3,2023-05-17,29,26.670002
NOT005713,STU00720,MAT0024,2,CC,14.57,1,2023-04-16,29,14.57
NOT005714,STU00720,MAT0001,3,EXAMEN,13.19,2,2024-05-17,29,26.38
NOT005715,STU00721,MAT0025,2,TP,13.18,3,2024-05-17,4,39.54
NOT005716,STU00721,MAT0030,1,TP,10.72,2,2023-04-15,4,21.44
NOT005717,STU00721,MAT0021,4,TP,13.35,2,2024-05-16,4,26.7
NOT005718,STU00721,MAT0027,4,TP,11.21,2,2024-04-15,4,22.42
NOT005719,STU00721,MAT0013,1,PROJET,13.67,1,2023-05-17,4,13.67
NOT005720,STU00721,MAT0011,1,PROJET,6.29,2,2024-05-16,4,12.58
NOT005721,STU00721,MAT0028,4,TP,10.7,2,2023-04-16,4,21.4
NOT005722,STU00721,MAT0006,4,EXAMEN,17.17,1,2023-04-16,4,17.17
NOT005723,STU00721,MAT0011,1,EXAMEN,9.7,2,2023-04-16,4,19.4
NOT005724,STU00722,MAT0017,1,TP,10.19,1,2023-04-16,5,10.19
NOT005725,STU00722,MAT0020,1,TP,10.66,2,2024-04-16,5,21.32
NOT005726,STU00722,MAT0017,3,EXAMEN,8.36,2,2024-04-15,5,16.72
NOT005727,STU00722,MAT0033,2,PROJET,5.38,3,2023-05-17,5,16.14
NOT005728,STU00722,MAT0009,2,CC,11.31,1,2023-04-16,5,11.31
NOT005729,STU00722,MAT0026,2,CC,12.41,3,2023-04-16,5,37.23
NOT005730,STU00722,MAT0002,3,CC,11.84,1,2023-04-16,5,11.84
NOT005731,STU00722,MAT0012,2,PROJET,11.57,1,2024-04-16,5,11.57
NOT005732,STU00722,MAT0001,4,EXAMEN,12.13,2,2024-04-16,5,24.26
NOT005733,STU00723,MAT0002,3,PROJET,15.07,2,2023-05-17,4,30.14
NOT005734,STU00723,MAT0018,4,PROJET,11.43,1,2023-04-16,4,11.43
NOT005735,STU00723,MAT0009,4,EXAMEN,10.28,3,2023-04-15,4,30.84
NOT005736,STU00723,MAT0006,4,CC,11.16,3,2024-04-16,4,33.48
NOT005737,STU00723,MAT0028,4,EXAMEN,13.74,2,2024-05-16,4,27.48
NOT005738,STU00723,MAT0032,1,PROJET,16.24,1,2024-04-16,4,16.24
NOT005739,STU00723,MAT0008,4,CC,10.12,3,2024-05-17,4,30.36
NOT005740,STU00723,MAT0025,3,TP,12.3,1,2024-05-17,4,12.3
NOT005741,STU00723,MAT0035,3,TP,13.02,3,2024-04-16,4,39.06
NOT005742,STU00724,MAT0030,3,TP,9.02,3,2024-05-17,5,27.060001
NOT005743,STU00724,MAT0007,2,TP,12.06,1,2023-05-16,5,12.06
NOT005744,STU00724,MAT0023,4,CC,7.6,2,2024-05-17,5,15.2
